id,name,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id
1609,Chris Pantale,254,Inactive,nfl,['TE'],Boston College,1609,,8947,False,TE,86,Pantale,77,,,,,Wayne Valley (NJ),,614dd7ea-e1ac-4e3f-993b-39f2f62c7eeb,26991,9,15281,#chrispantale-NFL-FA-86,pantale,Chris,,16210,1990-03-22,chris,,,,,chrispantale,,,,,461900
1610,Ryan Spadola,200,Inactive,nfl,['WR'],Lehigh,1610,,8935,False,WR,18,Spadola,75,,,,,Freehold Township (NJ),,40652b42-2017-47ac-a6c3-336715bda1b7,26995,9,15285,#ryanspadola-NFL-FA-18,spadola,Ryan,,16230,1991-02-15,ryan,,,,,ryanspadola,,,,,502705
1611,Jordan Campbell,240,Inactive,nfl,['RB'],New Mexico Highlands,1611,,,False,FB,38,Campbell,"5'11""",,,,,,,1f974e01-2521-4bd7-889d-f64ea079ccf3,27162,1,15288,#jordancampbell-NFL-FA-38,campbell,Jordan,,16317,1988-06-29,jordan,,,,,jordancampbell,,,,,
1612,Tyler Bray,215,Inactive,nfl,['QB'],Tennessee,1612,,8621,True,QB,0,Bray,78,,,,,Kingsburg (CA),,b13ba4c3-5761-40fb-aa6a-935f09c39a6b,27170,9,15293,#tylerbray-NFL-FA-0,bray,Tyler,,16252,1991-12-27,tyler,1642034107147,00-0030151,,,tylerbray,,,,,542809
1613,Otha Foster,199,Active,nfl,['DB'],West Alabama,1613,,11742,True,SS,42,Foster,71,,,,,Varnado (LA),,347b180f-0093-43a0-8f5b-3643b472abb8,27172,9,15295,#othafoster-NFL-FA-42,foster,Otha,,16258,1988-09-27,otha,,,,,othafoster,,,,,
1614,Frankie Hammond,185,Inactive,nfl,['WR'],Florida,1614,,9897,False,WR,14,Hammond,"6'1""",,,,,Hallandale (FL),,b1e3556e-3014-4add-922a-41be34df4927,27173,7,15296,#frankiehammond-NFL-FA-14,hammond,Frankie,,16260,1990-02-17,frankie,,,,,frankiehammond,,,,,463183
1615,Colin Kelly,298,Inactive,nfl,['OL'],Oregon State,1615,,10799,False,OT,0,Kelly,"6'5""",,,,,,,c5a35c0f-8536-40b1-8717-db4256c626f0,27176,2,15298,#colinkelly-NFL-FA-0,kelly,Colin,,,1989-12-29,colin,,,,,colinkelly,,,,,
1616,Josh Martin,245,Active,nfl,['LB'],Columbia,1616,,9110,True,LB,54,Martin,75,,,,,Cherokee Trail (CO),,f41be233-94ee-4d66-bb7b-aabb9a9509e8,27179,9,15301,#joshmartin-NFL-FA-54,martin,Josh,,16268,1991-11-07,josh,1567286706303,00-0030160,,,joshmartin,,,,,500943
1617,Bradley McDougald,215,Active,nfl,['DB'],Kansas,1617,,9111,True,DB,22,McDougald,73,,,,,Scioto (OH),JAX,9b80f314-0cd8-4a35-918f-a405b680e879,27180,9,15302,#bradleymcdougald-NFL-JAX-22,mcdougald,Bradley,,16269,1990-11-15,bradley,1632255651455,00-0030161,,,bradleymcdougald,,8963,,,
1618,Rico Richardson,185,Inactive,nfl,['WR'],Jackson State,1618,,9201,False,WR,3,Richardson,"6'1""",,,,,,,0c59f26f-dad7-4e37-b690-da7b180d954c,27181,7,15303,#ricorichardson-NFL-FA-3,richardson,Rico,,16273,1991-07-01,rico,,,,,ricorichardson,,,,,507804
1619,Demetrius Harris,230,Active,nfl,['TE'],Milwaukee,1619,,9847,True,TE,84,Harris,79,,,,,Jacksonville (AR),,8506c15c-15cc-4d2c-aebf-270c605fe0ec,27174,9,15305,#demetriusharris-NFL-FA-84,harris,Demetrius,,16318,1991-07-29,demetrius,1642115712088,00-0030155,,,demetriusharris,,8683,,,602269
1620,Jahleel Addae,195,Active,nfl,['DB'],Central Michigan,1620,,9105,True,DB,41,Addae,70,,,,,Riverview (FL),,e005ee7b-3fb4-4219-8de3-a9b0302cb2dc,26917,9,15306,#jahleeladdae-NFL-FA-41,addae,Jahleel,,16039,1990-01-24,jahleel,1640978149597,00-0030312,,,jahleeladdae,,8738,,,466969
1621,Nick Becton,323,Injured Reserve,nfl,['OL'],Virginia Tech,1621,,9174,False,T,61,Becton,"6'6""",,,,,New Hanover (NC),,d4c3b274-7bef-44de-baa5-c8709b1c78d2,26918,7,15307,#nickbecton-NFL-FA-61,becton,Nick,,16047,1990-02-11,nick,1536203706895,00-0030313,,,nickbecton,,,,,
1622,Frank Beltre,240,Active,nfl,['LB'],Towson,1622,,11730,True,ILB,57,Beltre,74,,,,,Randolph (NJ),,e9714456-3fe4-44aa-8d0e-20a66d7018c3,26919,9,15308,#frankbeltre-NFL-FA-57,beltre,Frank,,16048,1990-01-28,frank,,,,,frankbeltre,,,,,
1623,Marcus Cromartie,195,Injured Reserve,nfl,['DB'],Wisconsin,1623,,9228,False,FS,46,Cromartie,"6'0""",,,,,Timberview (TX),,cb2a824c-bdaa-4848-9f56-b5b37bf419e3,26922,7,15311,#marcuscromartie-NFL-FA-46,cromartie,Marcus,,16054,1990-12-03,marcus,1554412805620,00-0030317,,,marcuscromartie,,,,,462234
1624,Michael Hill,209,Inactive,nfl,['RB'],Missouri Western,1624,,,False,RB,22,Hill,"5'10""",,,,,,,ccc3ffd3-edef-4002-be7b-1808000d7ca5,26925,2,15314,#michaelhill-NFL-FA-22,hill,Michael,,16074,1989-05-14,michael,,,,,michaelhill,,,,,
1625,Josh Johnson,199,Inactive,nfl,['DB'],Purdue,1625,,16023,False,CB,0,Johnson,70,,,,,Pasco (FL),,c3fa89c7-6f21-42f4-8703-32de7e41f376,26927,9,15316,#joshjohnson-NFL-FA-0,johnson,Josh,,16080,1990-09-10,josh,1669758353641,,,,joshjohnson,,,,,505754
1626,Will Compton,235,Active,nfl,['LB'],Nebraska,1626,,9924,True,LB,0,Compton,73,,,,,North County (MO),,401c4b1f-8302-433e-a84d-9d3101a30f4b,27203,9,15327,#willcompton-NFL-FA-0,compton,Will,,16324,1989-09-19,will,1693799147791,00-0029869,,,willcompton,,8984,,,462367
1627,Skye Dawson,183,Inactive,nfl,['WR'],TCU,1627,,,False,WR,0,Dawson,69,,,,,,,aeda2972-1ac1-4c32-b20d-724997f09ab9,,12,15328,#skyedawson-NFL-FA-0,dawson,Skye,,,1990-12-02,skye,,,,,skyedawson,,,,,
1628,Joseph Fauria,262,Inactive,nfl,['TE'],UCLA,1628,,,False,TE,81,Fauria,"6'7""",,,,,Crespi (CA),,2a678c7f-2dd9-4be2-9636-b4ff2b267402,27187,7,15336,#josephfauria-NFL-FA-81,fauria,Joseph,,16330,1990-01-16,joseph,,,,,josephfauria,,,,,469195
1629,LaAdrian Waddle,315,Active,nfl,['OL'],Texas Tech,1629,,9100,True,T,0,Waddle,78,,,,,Columbus (TX),,45039bcf-634a-48a7-8102-f0131491cf66,27192,9,15339,#laadrianwaddle-NFL-FA-0,waddle,LaAdrian,,16333,1991-07-21,laadrian,1632276653610,00-0029886,,,laadrianwaddle,,,,,
1630,Darius Eubanks,215,Inactive,nfl,['LB'],Georgia Southern,1630,,9191,False,LB,49,Eubanks,"6'1""",,,,,,,63776ed2-0880-4335-bbc2-dbcb8326b79f,,7,15343,#dariuseubanks-NFL-FA-49,eubanks,Darius,,16062,1991-07-12,darius,,,,,dariuseubanks,,,,,
1631,Rodney Smith,219,Inactive,nfl,['WR'],Florida State,1631,,14435,False,WR,86,Smith,"6'6""",,,,,Archbishop Carroll (FL),,41658eb3-e7dc-45e5-a05c-20f948df88f2,27143,7,15350,#rodneysmith-NFL-FA-86,smith,Rodney,,16373,1990-03-11,rodney,1587878752665,,,,rodneysmith,,,,,509370
1632,Deveron Carr,190,Inactive,nfl,['DB'],Arizona State,1632,,9163,False,CB,1,Carr,"5'11""",,,,,,,815a511f-40d9-4e6a-b178-54aedc1e0420,27030,2,15356,#deveroncarr-NFL-FA-1,carr,Deveron,,16254,1990-08-10,deveron,,,,,deveroncarr,,,,,
1633,Rashaan Melvin,195,Active,nfl,['DB'],Northern Illinois,1633,,9135,True,CB,29,Melvin,74,,,,,Waukegan (IL),,20b43016-a174-423d-9551-7f62ababad3c,27041,9,15359,#rashaanmelvin-NFL-FA-29,melvin,Rashaan,,16270,1989-10-02,rashaan,1658938561162,00-0029901,,,rashaanmelvin,,8841,,,468900
1634,Jason Weaver,313,Inactive,nfl,['OL'],Southern Mississipi,1634,,9572,False,OT,0,Weaver,"6'4""",,,,,,,c7d20767-3934-4375-b8b6-a430608d77e1,27049,2,15366,#jasonweaver-NFL-FA-0,weaver,Jason,,16283,1989-04-12,jason,,,,,jasonweaver,,,,,
1635,Timothy Wright,220,Inactive,nfl,['TE'],Rutgers,1635,,9136,False,TE,81,Wright,"6'4""",,,,,Wall,,6310d6aa-02d4-46de-8839-9251cb319dea,27050,7,15367,#timothywright-NFL-FA-81,wright,Timothy,,16285,1990-04-07,timothy,1523420401117,00-0029910,,,timothywright,,,,,464779
1636,MarQueis Gray,263,Inactive,nfl,['TE'],Minnesota,1636,,8980,False,TE,48,Gray,"6'4""",,,,,Ben Davis (IN),,fda00e5c-b7df-487a-9a24-5e4087c575e1,27213,7,15371,#marqueisgray-NFL-FA-48,gray,MarQueis,,16323,1989-11-07,marqueis,1599676507506,00-0029878,,,marqueisgray,,,,,464295
1637,Kevin McDermott,240,Inactive,nfl,['LS'],UCLA,1637,,9145,False,LS,47,McDermott,77,,,,,Ensworth (TN),,b0a3df00-b1ed-4ba5-8c2a-1414b6871e61,27214,9,15372,#kevinmcdermott-NFL-FA-47,mcdermott,Kevin,,16361,1990-01-12,kevin,1572883808247,00-0029879,,,kevinmcdermott,,,,,464150
1638,Darryl Morris,188,Inactive,nfl,['DB'],Texas State,1638,,9171,False,CB,23,Morris,"5'10""",,,,,Warren (TX),,bd0e5bd7-1e86-439f-bd90-8e8c44a9fcc3,27215,7,15373,#darrylmorris-NFL-FA-23,morris,Darryl,,16367,1990-09-04,darryl,1511899801324,,,,darrylmorris,,,,,470897
1639,Patrick Omameh,305,Active,nfl,"['OG', 'OL']",Michigan,1639,,9182,True,OL,0,Omameh,76,,,,,St. Francis DeSales (OH),,cb3b5df2-231e-4040-867e-5b6020457be8,27216,9,15374,#patrickomameh-NFL-FA-0,omameh,Patrick,,16327,1989-12-29,patrick,1600901109921,00-0029889,,,patrickomameh,,8996,,,
1640,Mike Purcell,328,Active,nfl,['DL'],Wyoming,1640,,9935,True,NT,58,Purcell,75,,,,,Highlands Ranch (CO),,291aca07-a3b7-4666-a8c0-2e0c01024de5,27217,11,15375,#mikepurcell-NFL-FA-58,purcell,Mike,,16377,1991-04-20,mike,1738115445349,00-0029890,,,mikepurcell,,,,,495939
1641,Devin Taylor,275,Inactive,nfl,['DL'],South Carolina,1641,,8953,False,DE,97,Taylor,"6'7""",,,,,Beaufort (SC),,d7328e6c-d3d9-40d5-b18a-ee027bb1166c,26755,7,15377,#devintaylor-NFL-FA-97,taylor,Devin,,15916,1989-11-15,devin,1510704001349,,,,devintaylor,,,,,465831
1642,Levine Toilolo,268,Inactive,nfl,['TE'],Stanford,1642,,8789,True,TE,85,Toilolo,80,Questionable,Achilles,,,Helix (CA),NYG,67d56171-7522-430c-b7d9-8f7e2b6624d3,26756,9,15378,#levinetoilolo-NFL-NYG-85,toilolo,Levine,,15980,1991-07-30,levine,1628556643817,00-0030443,,,levinetoilolo,,,,,503205
1643,Jordan Dangerfield,200,Inactive,nfl,['DB'],Towson,1643,,9578,True,SS,37,Dangerfield,71,,,,,Royal Palm Beach (FL),,784b55b7-2822-4f38-9daa-a704151d1b35,27000,9,15380,#jordandangerfield-NFL-FA-37,dangerfield,Jordan,,16179,1990-12-25,jordan,1604533528957,00-0030023,,,jordandangerfield,,,,,517800
1644,Jeff Tuel,221,Inactive,nfl,['QB'],Washington State,1644,,,False,QB,9,Tuel,"6'3""",,,,,,,a2ceffa6-0ff7-4158-858f-8c01fea175f2,27019,2,15381,#jefftuel-NFL-FA-9,tuel,Jeff,,16237,1991-02-12,jeff,,,,,jefftuel,,,,,507471
1645,Sam Brenner,310,Inactive,nfl,['OL'],Utah,1645,,9205,False,C,67,Brenner,"6'2""",,,,,Oceanside (CA),,4878ca76-b5f6-4d81-96c2-314556007b18,27240,7,15384,#sambrenner-NFL-FA-67,brenner,Sam,,16375,1990-04-27,sam,,,,,sambrenner,,,,,
1646,A.J. Francis,330,Inactive,nfl,['DL'],Maryland,1646,,9113,False,DT,65,Francis,"6'5""",,,,,Gonzaga College (DC),,38717cb0-9a15-4a89-b86a-c57ff0cef0cc,27245,7,15389,#ajfrancis-NFL-FA-65,francis,A.J.,,16398,1990-05-07,aj,1535833806049,00-0029972,,,ajfrancis,,,,,464482
1647,Alonzo Highsmith,234,Inactive,nfl,['LB'],Arkansas,1647,,,False,ILB,45,Highsmith,"6'0""",,,,,,,88485203-5fa8-428f-972d-a8a2841957b2,,1,15390,#alonzohighsmith-NFL-FA-45,highsmith,Alonzo,,16384,1989-11-21,alonzo,,,,,alonzohighsmith,,,,,
1648,Keelan Johnson,209,Inactive,nfl,['DB'],Arizona State,1648,,,False,SS,38,Johnson,"6'0""",,,,,,,e90c58df-3bbd-4c3d-8ee0-4de43b3f8f48,,1,15391,#keelanjohnson-NFL-FA-38,johnson,Keelan,,16354,1989-09-26,keelan,,,,,keelanjohnson,,,,,
1649,Jordan Kovacs,210,Inactive,nfl,['DB'],Michigan,1649,,8894,False,DB,42,Kovacs,"5'10""",,,,,Clay (OH),,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,27248,7,15392,#jordankovacs-NFL-FA-42,kovacs,Jordan,,16363,1990-06-12,jordan,,,,,jordankovacs,,,,,
1650,Cameron Marshall,211,Inactive,nfl,['RB'],Arizona State,1650,,8847,False,RB,38,Marshall,"5'9""",,,,,,,1954ad13-caa8-49bd-9000-a305d16b6291,27250,1,15394,#cameronmarshall-NFL-FA-38,marshall,Cameron,,16370,1991-10-14,cameron,,,,,cameronmarshall,,,,,
1651,Tristan Okpalaugo,245,Inactive,nfl,['LB'],Fresno State,1651,,8742,False,OLB,58,Okpalaugo,"6'4""",,,,,,,2e82dec6-641d-4ef6-be24-950c53e25663,27252,1,15396,#tristanokpalaugo-NFL-FA-58,okpalaugo,Tristan,,16410,1989-10-10,tristan,,,,,tristanokpalaugo,,,,,
1652,Terrell Sinkfield,195,Active,nfl,['WR'],Northern Iowa,1652,,10853,True,WR,24,Sinkfield,73,,,,,Hopkins (MN),,db2af70c-d9ae-431c-875a-46a5fef39021,27254,9,15398,#terrellsinkfield-NFL-FA-24,sinkfield,Terrell,,16414,1990-12-10,terrell,1536720002155,00-0029981,,,terrellsinkfield,SWR,,3,,516170
1653,Josh Kline,300,Active,nfl,['OL'],Kent State,1653,,9086,True,G,64,Kline,75,,,,,Mason (OH),,ba736850-97fe-48c4-a5c8-cdbe3bf6fbd1,27228,9,15410,#joshkline-NFL-FA-64,kline,Josh,,16403,1989-12-29,josh,1584570324963,00-0029992,,,joshkline,,9008,,,
1654,Zach Sudfeld,225,Inactive,nfl,['TE'],Nevada,1654,,8790,False,TE,44,Sudfeld,"6'6""",,,,,,,a02fe2cf-3446-4a03-883c-314494087086,27234,3,15416,#zachsudfeld-NFL-FA-44,sudfeld,Zach,,16418,1989-04-17,zach,,,,,zachsudfeld,,,,,409543
1655,Kenbrell Thompkins,195,Inactive,nfl,['WR'],Cincinnati,1655,,8982,False,WR,84,Thompkins,"6'0""",,,,,Miami Northwest (FL),,2b4e17f2-27b8-4c98-9b27-1d4c0d7949de,27235,7,15417,#kenbrellthompkins-NFL-FA-84,thompkins,Kenbrell,,16381,1988-07-29,kenbrell,1527003001467,,,,kenbrellthompkins,,,,,544031
1656,Joe Vellano,300,Inactive,nfl,['DL'],Maryland,1656,,9087,False,DT,94,Vellano,74,,,,,Christian Brothers (NY),,4730e619-a3cf-49e3-9b0c-120bc2aa0fca,27236,9,15418,#joevellano-NFL-FA-94,vellano,Joe,,16421,1988-10-30,joe,1520465101685,,,,joevellano,,,,,399551
1657,Brandon Copeland,260,Active,nfl,"['DL', 'LB']",Penn,1657,,9806,True,LB,49,Copeland,75,,,,,Gilman School (MD),,b6d2274d-87cf-4427-bddf-ee8a1b4ea652,27259,9,15423,#brandoncopeland-NFL-FA-49,copeland,Brandon,,16393,1991-07-02,brandon,1692636607139,00-0030010,,,brandoncopeland,,,,,501339
1658,Jordan Devey,320,Active,nfl,['OL'],Memphis,1658,,9506,True,OL,0,Devey,78,,,,,American Fork (UT),,6a8a9040-0b42-40c0-a827-94e4150add24,27260,9,15424,#jordandevey-NFL-FA-0,devey,Jordan,,16385,1988-01-11,jordan,1610558705976,00-0030011,,,jordandevey,,,,,
1659,Will Pericak,300,Active,nfl,"['DL', 'OL']",Colorado,1659,,9583,True,G,73,Pericak,75,,,,,Boulder (CO),,f1fdbd9f-484f-441d-9f50-35e972a50300,27266,9,15430,#willpericak-NFL-FA-73,pericak,Will,,16412,1989-12-30,will,,00-0030017,,,willpericak,,,,,
1660,Brynden Trawick,225,Active,nfl,['DB'],Troy,1660,,9093,True,FS,31,Trawick,74,,,,,Sprayberry (GA),,3d6d3bab-67d8-4c08-ac5a-0cd80405e3c6,27269,9,15433,#bryndentrawick-NFL-FA-31,trawick,Brynden,,16419,1989-10-23,brynden,1579822822881,00-0030020,,,bryndentrawick,,,,,464273
1661,T.J. Barnes,364,Inactive,nfl,['DL'],Georgia Tech,1661,,9523,False,DT,77,Barnes,"6'7""",,,,,Enterprise (AL),,f092bfdc-2385-4223-86e7-37b2654bc37c,26960,7,15435,#tjbarnes-NFL-FA-77,barnes,T.J.,,16127,1990-06-14,tj,1560287165888, 00-0029940,,,tjbarnes,,,,,447493
1662,Marcus Burley,190,Inactive,nfl,['DB'],Delaware,1662,,9162,False,CB,20,Burley,"5'10""",,,,,Highland Springs (VA),,a486fc4b-e475-4ff2-b22a-f454c266819a,26962,7,15437,#marcusburley-NFL-FA-20,burley,Marcus,,16131,1990-07-16,marcus,1508887861656,00-0029942,,,marcusburley,,,,,466694
1663,Abry Jones,318,Injured Reserve,nfl,['DL'],Georgia,1663,,9107,True,DT,0,Jones,76,,,,,Northside (GA),,ecacc01a-e71d-4028-9bb7-37fcee0f1708,27104,9,15441,#abryjones-NFL-FA-0,jones,Abry,,16376,1991-09-08,abry,1627274160001,00-0029946,,,abryjones,,8896,,,
1664,Ryan Otten,241,Inactive,nfl,['TE'],San Jose State,1664,,,False,TE,82,Otten,"6'5""",,,,,,,82332b9d-afe3-4d93-abe7-7262e655933b,,1,15446,#ryanotten-NFL-FA-82,otten,Ryan,,,1990-04-07,ryan,,,,,ryanotten,,,,,466557
1665,Tobais Palmer,178,Inactive,nfl,['WR'],North Carolina State,1665,,9026,False,WR,8,Palmer,"5'11""",,,,,,,a9583b7a-4de8-42e9-8ad1-6c97f8475095,26972,1,15447,#tobaispalmer-NFL-FA-8,palmer,Tobais,,16447,1990-02-20,tobais,,,,,tobaispalmer,,,,,
1666,LaRoy Reynolds,243,Active,nfl,['LB'],Virginia,1666,,9068,True,LB,59,Reynolds,73,,,,,Maury (VA),NE,0555927e-18ad-40f9-b2d6-f63d533d91aa,26975,9,15450,#laroyreynolds-NFL-NE-59,reynolds,LaRoy,,16449,1990-11-03,laroy,1641346229670,00-0029955,,,laroyreynolds,,,,,509379
1667,Steven Terrell,197,Inactive,nfl,['DB'],Texas A&M,1667,,9192,False,FS,45,Terrell,"5'10""",,,,,,,f4ce175a-0408-4215-8a64-2cac3679d151,26978,7,15453,#steventerrell-NFL-FA-45,terrell,Steven,,16450,1990-09-21,steven,1533928503407,00-0029958,,,steventerrell,,,,,511408
1668,Carson Tinker,233,Active,nfl,['LS'],Alabama,1668,,8904,True,LS,46,Tinker,72,,,,,Riverdale (TN),,12f55b0f-17a3-495c-9654-fe53f4c20716,26979,11,15454,#carsontinker-NFL-FA-46,tinker,Carson,,16359,1989-11-15,carson,1637697341318,00-0029959,,,carsontinker,,,,,
1669,Luke Marquardt,315,Inactive,nfl,['OL'],Azuza Pacific,1669,,9140,False,OT,76,Marquardt,"6'8""",,,,,,,2a5b21e2-e2f1-435b-b05f-aa6b3169554d,27272,1,15464,#lukemarquardt-NFL-FA-76,marquardt,Luke,,,1990-03-23,luke,,,,,lukemarquardt,,,,,
1670,Lawrence Okoye,304,Active,nfl,['DL'],No College,1670,,9131,True,DT,96,Okoye,78,,,,,St. Mary's Roman Catholic Junior School (England),,f06b8fb5-2448-4f38-9b89-17f7e785d484,27273,9,15465,#lawrenceokoye-NFL-FA-96,okoye,Lawrence,,16155,1991-10-06,lawrence,,,,,lawrenceokoye,,,,,
1671,Kendall Gaskins,238,Inactive,nfl,['RB'],Richmond,1671,,9028,False,RB,30,Gaskins,"6'1""",,,,,Woodberry Forest School (VA),,66bd562c-4d1e-48ee-badf-0f18fa37b286,27002,7,15467,#kendallgaskins-NFL-FA-30,gaskins,Kendall,,16066,1990-11-04,kendall,,,,,kendallgaskins,,8807,,,500160
1672,Nickell Robey-Coleman,180,Active,nfl,['DB'],USC,1672,,8651,True,CB,23,Robey-Coleman,68,,,,,Frostproof (FL),,1eb8ad96-b4f3-461e-81a3-0a4e08844f73,27007,10,15469,#nickellrobeycoleman-NFL-FA-23,robeycoleman,Nickell,,16217,1992-01-17,nickell,1640301626722,00-0030041,,,nickellrobeycoleman,,8810,,,
1673,Da'Rick Rogers,217,Inactive,nfl,['WR'],Tennessee Tech,1673,,,False,WR,16,Rogers,"6'2""",,,,,,,1771b1d1-272b-496f-b34b-4f50dd99f831,,2,15470,#darickrogers-NFL-FA-16,rogers,Da'Rick,,,1991-06-18,darick,,,,,darickrogers,,,,,542841
1674,A.J. Bouye,191,Active,nfl,['DB'],UCF,1674,,9070,True,CB,24,Bouye,72,,,,,Tucker (GA),CAR,4d6c923d-4776-4558-a30f-739dc4070ffb,27337,9,15478,#ajbouye-NFL-CAR-24,bouye,A.J.,,16562,1991-08-16,aj,1647276914028,00-0030228,,,ajbouye,,9104,,,
1675,Marlon Brown,214,Injured Reserve,nfl,['WR'],Georgia,1675,,8936,False,WR,81,Brown,"6'5""",,,,,Harding Academy (TN),,ffec1b11-6b1b-482d-86f0-3bf4f6391dbf,27422,7,15479,#marlonbrown-NFL-FA-81,brown,Marlon,,16581,1991-04-22,marlon,1539882634050,00-0030400,,,marlonbrown,,,,,512103
1676,Ja'Gared Davis,238,Inactive,nfl,['LB'],SMU,1676,,,False,ILB,58,Davis,"6'1""",,,,,,,e74eacd0-548e-4ff1-a731-5fd2d22fb04f,27331,2,15482,#jagareddavis-NFL-FA-58,davis,Ja'Gared,,16559,1990-09-11,jagared,,,,,jagareddavis,,,,,
1677,Travis Howard,200,Inactive,nfl,['DB'],Ohio State,1677,,9984,False,CB,33,Howard,"6'1""",,,,,,,f8eebbc1-bdf8-47e1-a7ef-6bc9250d9331,,1,15485,#travishoward-NFL-FA-33,howard,Travis,,16490,1989-11-24,travis,,,,,travishoward,,,,,
1678,Uzoma Nwachukwu,198,Active,nfl,['WR'],Texas A&M,1678,,8854,True,WR,16,Nwachukwu,71,,,,,Allen (TX),,e69b48f2-eb68-4309-aebc-7c82c4098654,27319,9,15491,#uzomanwachukwu-NFL-FA-16,nwachukwu,Uzoma,,16502,1990-12-15,uzoma,,,,,uzomanwachukwu,,,,,511402
1679,Earl Okine,265,Inactive,nfl,"['DL', 'LB']",Florida,1679,,10158,False,LB,44,Okine,"6'6""",,,,,Gainesville (FL),,81faeaf8-4b1c-4de3-b9cd-c587856a2112,27328,7,15493,#earlokine-NFL-FA-44,okine,Earl,,16551,1990-01-04,earl,,,,,earlokine,,,,,
1680,Justin Tuggle,247,Inactive,nfl,['LB'],Kansas State,1680,,9043,False,LB,52,Tuggle,"6'3""",,,,,Northview (GA),,e1e368ee-8941-4e04-9cce-6c3c81822b5c,27330,7,15496,#justintuggle-NFL-FA-52,tuggle,Justin,,16114,1990-01-04,justin,,,,,justintuggle,,,,,
1681,George Winn,215,Inactive,nfl,['RB'],Cincinnati,1681,,8771,False,RB,37,Winn,"5'11""",,,,,Detroit Jesuit (MI),,889c3d91-224c-4eb4-9c05-8e6c405202b8,27312,7,15497,#georgewinn-NFL-FA-37,winn,George,,16488,1990-11-10,george,1524594601699,,,,georgewinn,,,,,448253
1682,Cierre Wood,215,Inactive,nfl,['RB'],Notre Dame,1682,,8629,False,RB,41,Wood,"5'11""",,,,,Santa Clara (CA),,37c05a5b-aead-4e8e-ac3d-47c8570f6a96,27313,7,15498,#cierrewood-NFL-FA-41,wood,Cierre,,16496,1991-02-21,cierre,,,,,cierrewood,,,,,509563
1683,Charles James,179,Inactive,nfl,['DB'],Charleston Southern,1683,,9176,False,CB,34,James,"5'9""",,,,,Mandarin,,7c4c868b-425b-4b4d-9ca2-3a33d6793342,27320,7,15503,#charlesjames-NFL-FA-34,james,Charles,,16561,1990-05-14,charles,,,,,charlesjames,,,,,517128
1684,Jaron Brown,205,Active,nfl,['WR'],Clemson,1684,,9046,True,WR,18,Brown,75,,,,,Cheraw (SC),,51952c7b-11c5-4229-baf9-08d4694cc2ad,27074,9,15509,#jaronbrown-NFL-FA-18,brown,Jaron,,16172,1990-01-08,jaron,1602620149319,00-0030300,,,jaronbrown,,8869,,,463514
1685,Kenny Demens,242,Inactive,nfl,['LB'],Michigan,1685,,9169,False,LB,54,Demens,"6'1""",,,,,Detroit Country Day (MI),,99ea3281-81f8-48d6-a73e-1bb29817b164,,7,15512,#kennydemens-NFL-FA-54,demens,Kenny,,16181,1990-02-04,kenny,,,,,kennydemens,,,,,
1686,Tony Jefferson,212,Active,nfl,['DB'],Oklahoma,1686,,8688,True,DB,23,Jefferson,71,,,,,Eastlake (CA),LAC,7690ab6a-2ae0-4449-abd5-74ec54403f2e,27081,12,15516,#tonyjefferson-NFL-LAC-23,jefferson,Tony,,16195,1992-01-27,tony,1743271256862,00-0030294,,,tonyjefferson,DB,8653,,,
1687,Chris Barker,305,Inactive,nfl,['OL'],Nevada,1687,,9166,False,G,67,Barker,"6'2""",,,,,Etiwanda (CA),,bd080c6f-c43c-4766-99ea-64f07926ed82,27238,7,15526,#chrisbarker-NFL-FA-67,barker,Chris,,16365,1990-08-03,chris,1521220201066,,,,chrisbarker,,,,,
1688,Terence Garvin,235,Inactive,nfl,['LB'],West Virginia,1688,,9106,False,LB,0,Garvin,75,,,,,Loyola Blakefield (MD),,d9f211f9-6028-4153-a9a8-f4d05298e6e4,27275,9,15530,#terencegarvin-NFL-FA-0,garvin,Terence,,16457,1991-01-01,terence,1537647304308,00-0030033,,,terencegarvin,,,,,513840
1689,Adam Thielen,195,Active,nfl,['WR'],Minnesota State,1689,,8986,True,WR,19,Thielen,74,,,,,Detroit Lakes (MN),CAR,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,27277,12,15534,#adamthielen-NFL-CAR-19,thielen,Adam,,16460,1990-08-22,adam,1746202250418,00-0030035,,,adamthielen,SWR,9054,2,,733643
1690,Ka'Lial Glaud,230,Inactive,nfl,['LB'],Rutgers,1690,,,False,OLB,47,Glaud,"6'2""",,,,,,,27393f01-ca76-4f79-8c48-9fe3f2c018ce,27281,2,15539,#kalialglaud-NFL-FA-47,glaud,Ka'Lial,,16458,1990-11-09,kalial,,,,,kalialglaud,,,,,
